code,pos,info_length,book,chapter,verse,word_index
COND,Conditional Conjunction,0,MAT,4,3,20
COND,Conditional Conjunction,0,MAT,4,6,11
COND,Conditional Conjunction,0,MAT,4,9,23
COND,Conditional Conjunction,0,MAT,5,13,20
COND,Conditional Conjunction,0,MAT,5,13,56
COND,Conditional Conjunction,0,MAT,5,19,5
COND,Conditional Conjunction,0,MAT,5,20,14
COND,Conditional Conjunction,0,MAT,5,23,2
COND,Conditional Conjunction,0,MAT,5,29,2
COND,Conditional Conjunction,0,MAT,5,30,5
COND,Conditional Conjunction,0,MAT,5,32,59
COND,Conditional Conjunction,0,MAT,5,46,2
COND,Conditional Conjunction,0,MAT,5,47,5
COND,Conditional Conjunction,0,MAT,6,1,41
COND,Conditional Conjunction,0,MAT,6,14,2
COND,Conditional Conjunction,0,MAT,6,15,2
COND,Conditional Conjunction,0,MAT,6,22,23
COND,Conditional Conjunction,0,MAT,6,23,2
COND,Conditional Conjunction,0,MAT,6,23,41
COND,Conditional Conjunction,0,MAT,6,30,2
COND,Conditional Conjunction,0,MAT,7,9,23
COND,Conditional Conjunction,0,MAT,7,10,5
COND,Conditional Conjunction,0,MAT,7,11,2
COND,Conditional Conjunction,0,MAT,8,2,26
COND,Conditional Conjunction,0,MAT,8,19,32
COND,Conditional Conjunction,0,MAT,8,31,20
COND,Conditional Conjunction,0,MAT,9,17,23
COND,Conditional Conjunction,0,MAT,9,21,14
COND,Conditional Conjunction,0,MAT,10,13,5
COND,Conditional Conjunction,0,MAT,10,13,41
COND,Conditional Conjunction,0,MAT,10,14,8
COND,Conditional Conjunction,0,MAT,10,25,50
COND,Conditional Conjunction,0,MAT,10,42,8
COND,Conditional Conjunction,0,MAT,11,6,14
COND,Conditional Conjunction,0,MAT,11,14,5
COND,Conditional Conjunction,0,MAT,11,21,23
COND,Conditional Conjunction,0,MAT,11,23,38
COND,Conditional Conjunction,0,MAT,11,27,38
COND,Conditional Conjunction,0,MAT,11,27,65
COND,Conditional Conjunction,0,MAT,11,27,83
COND,Conditional Conjunction,0,MAT,12,4,71
COND,Conditional Conjunction,0,MAT,12,7,2
COND,Conditional Conjunction,0,MAT,12,10,38
COND,Conditional Conjunction,0,MAT,12,11,44
COND,Conditional Conjunction,0,MAT,12,24,32
COND,Conditional Conjunction,0,MAT,12,26,5
COND,Conditional Conjunction,0,MAT,12,27,5
COND,Conditional Conjunction,0,MAT,12,28,2
COND,Conditional Conjunction,0,MAT,12,29,47
COND,Conditional Conjunction,0,MAT,12,32,8
COND,Conditional Conjunction,0,MAT,12,36,26
COND,Conditional Conjunction,0,MAT,12,39,50
COND,Conditional Conjunction,0,MAT,13,57,41
COND,Conditional Conjunction,0,MAT,14,7,23
COND,Conditional Conjunction,0,MAT,14,17,23
COND,Conditional Conjunction,0,MAT,14,28,23
COND,Conditional Conjunction,0,MAT,15,5,41
COND,Conditional Conjunction,0,MAT,15,14,29
COND,Conditional Conjunction,0,MAT,15,24,20
COND,Conditional Conjunction,0,MAT,16,4,35
COND,Conditional Conjunction,0,MAT,16,19,35
COND,Conditional Conjunction,0,MAT,16,19,71
COND,Conditional Conjunction,0,MAT,16,24,23
COND,Conditional Conjunction,0,MAT,16,26,14
COND,Conditional Conjunction,0,MAT,17,4,41
COND,Conditional Conjunction,0,MAT,17,8,23
COND,Conditional Conjunction,0,MAT,17,20,41
COND,Conditional Conjunction,0,MAT,17,21,20
COND,Conditional Conjunction,0,MAT,18,3,17
COND,Conditional Conjunction,0,MAT,18,5,8
COND,Conditional Conjunction,0,MAT,18,8,2
COND,Conditional Conjunction,0,MAT,18,9,5
COND,Conditional Conjunction,0,MAT,18,12,11
COND,Conditional Conjunction,0,MAT,18,13,5
COND,Conditional Conjunction,0,MAT,18,15,2
COND,Conditional Conjunction,0,MAT,18,15,53
COND,Conditional Conjunction,0,MAT,18,16,2
COND,Conditional Conjunction,0,MAT,18,17,2
COND,Conditional Conjunction,0,MAT,18,17,23
COND,Conditional Conjunction,0,MAT,18,18,14
COND,Conditional Conjunction,0,MAT,18,18,50
COND,Conditional Conjunction,0,MAT,18,19,17
COND,Conditional Conjunction,0,MAT,18,19,50
COND,Conditional Conjunction,0,MAT,18,28,68
COND,Conditional Conjunction,0,MAT,18,35,29
COND,Conditional Conjunction,0,MAT,19,3,32
COND,Conditional Conjunction,0,MAT,19,10,17
COND,Conditional Conjunction,0,MAT,19,17,32
COND,Conditional Conjunction,0,MAT,19,17,47
COND,Conditional Conjunction,0,MAT,19,21,14
COND,Conditional Conjunction,0,MAT,20,4,35
COND,Conditional Conjunction,0,MAT,20,7,50
COND,Conditional Conjunction,0,MAT,20,15,32
COND,Conditional Conjunction,0,MAT,20,26,26
COND,Conditional Conjunction,0,MAT,20,27,8
COND,Conditional Conjunction,0,MAT,21,3,5
COND,Conditional Conjunction,0,MAT,21,19,47
COND,Conditional Conjunction,0,MAT,21,21,29
COND-K,Conditional Conjunction,1,MAT,21,21,68
COND,Conditional Conjunction,0,MAT,21,22,11
COND,Conditional Conjunction,0,MAT,21,24,38
COND,Conditional Conjunction,0,MAT,21,25,50
COND,Conditional Conjunction,0,MAT,21,26,2
COND,Conditional Conjunction,0,MAT,22,24,14
COND,Conditional Conjunction,0,MAT,22,45,2
COND,Conditional Conjunction,0,MAT,23,3,11
COND,Conditional Conjunction,0,MAT,23,18,8
COND,Conditional Conjunction,0,MAT,23,30,8
COND,Conditional Conjunction,0,MAT,24,22,5
COND,Conditional Conjunction,0,MAT,24,23,5
COND,Conditional Conjunction,0,MAT,24,24,41
COND,Conditional Conjunction,0,MAT,24,26,2
COND,Conditional Conjunction,0,MAT,24,28,8
COND,Conditional Conjunction,0,MAT,24,36,44
COND,Conditional Conjunction,0,MAT,24,43,14
COND,Conditional Conjunction,0,MAT,24,48,2
COND,Conditional Conjunction,0,MAT,26,13,14
COND,Conditional Conjunction,0,MAT,26,24,77
COND,Conditional Conjunction,0,MAT,26,33,20
COND-K,Conditional Conjunction,1,MAT,26,35,14
COND,Conditional Conjunction,0,MAT,26,39,38
COND,Conditional Conjunction,0,MAT,26,42,26
COND,Conditional Conjunction,0,MAT,26,42,53
COND,Conditional Conjunction,0,MAT,26,63,62
COND,Conditional Conjunction,0,MAT,27,40,41
COND,Conditional Conjunction,0,MAT,27,42,20
COND,Conditional Conjunction,0,MAT,27,43,23
COND,Conditional Conjunction,0,MAT,27,49,20
COND,Conditional Conjunction,0,MAT,28,14,5
COND,Conditional Conjunction,0,MAR,1,40,44
COND,Conditional Conjunction,0,MAR,2,7,29
COND,Conditional Conjunction,0,MAR,2,21,29
COND,Conditional Conjunction,0,MAR,2,22,26
COND,Conditional Conjunction,0,MAR,2,26,62
COND,Conditional Conjunction,0,MAR,3,2,11
COND,Conditional Conjunction,0,MAR,3,24,5
COND,Conditional Conjunction,0,MAR,3,25,5
COND,Conditional Conjunction,0,MAR,3,26,5
COND,Conditional Conjunction,0,MAR,3,27,38
COND,Conditional Conjunction,0,MAR,4,22,20
COND,Conditional Conjunction,0,MAR,4,23,2
COND,Conditional Conjunction,0,MAR,4,26,29
COND-K,Conditional Conjunction,1,MAR,5,28,11
COND,Conditional Conjunction,0,MAR,5,37,20
COND,Conditional Conjunction,0,MAR,6,4,32
COND,Conditional Conjunction,0,MAR,6,5,23
COND,Conditional Conjunction,0,MAR,6,8,26
COND,Conditional Conjunction,0,MAR,6,10,14
COND,Conditional Conjunction,0,MAR,6,22,74
COND,Conditional Conjunction,0,MAR,6,23,17
COND-K,Conditional Conjunction,1,MAR,6,56,62
COND,Conditional Conjunction,0,MAR,7,3,23
COND,Conditional Conjunction,0,MAR,7,4,11
COND,Conditional Conjunction,0,MAR,7,11,11
COND,Conditional Conjunction,0,MAR,7,11,50
COND,Conditional Conjunction,0,MAR,7,16,2
COND,Conditional Conjunction,0,MAR,8,3,5
COND,Conditional Conjunction,0,MAR,8,12,47
COND,Conditional Conjunction,0,MAR,8,14,17
COND,Conditional Conjunction,0,MAR,8,23,71
COND,Conditional Conjunction,0,MAR,8,36,14
COND,Conditional Conjunction,0,MAR,8,38,8
COND,Conditional Conjunction,0,MAR,9,9,41
COND,Conditional Conjunction,0,MAR,9,22,47
COND,Conditional Conjunction,0,MAR,9,23,20
COND,Conditional Conjunction,0,MAR,9,29,32
COND,Conditional Conjunction,0,MAR,9,35,26
COND,Conditional Conjunction,0,MAR,9,37,5
COND,Conditional Conjunction,0,MAR,9,37,47
COND,Conditional Conjunction,0,MAR,9,42,8
COND,Conditional Conjunction,0,MAR,9,42,47
COND,Conditional Conjunction,0,MAR,9,43,5
COND,Conditional Conjunction,0,MAR,9,45,5
COND,Conditional Conjunction,0,MAR,9,47,5
COND,Conditional Conjunction,0,MAR,9,50,11
COND,Conditional Conjunction,0,MAR,10,2,17
COND,Conditional Conjunction,0,MAR,10,11,14
COND,Conditional Conjunction,0,MAR,10,12,5
COND,Conditional Conjunction,0,MAR,10,15,14
COND,Conditional Conjunction,0,MAR,10,18,35
COND,Conditional Conjunction,0,MAR,10,30,2
COND,Conditional Conjunction,0,MAR,10,35,44
COND,Conditional Conjunction,0,MAR,10,43,26
COND,Conditional Conjunction,0,MAR,10,44,8
COND,Conditional Conjunction,0,MAR,11,3,5
COND,Conditional Conjunction,0,MAR,11,13,23
COND,Conditional Conjunction,0,MAR,11,13,59
COND,Conditional Conjunction,0,MAR,11,23,101
COND,Conditional Conjunction,0,MAR,11,25,17
COND,Conditional Conjunction,0,MAR,11,26,2
COND,Conditional Conjunction,0,MAR,11,31,17
COND,Conditional Conjunction,0,MAR,12,19,17
COND,Conditional Conjunction,0,MAR,13,11,41
COND,Conditional Conjunction,0,MAR,13,20,5
COND,Conditional Conjunction,0,MAR,13,21,5
COND,Conditional Conjunction,0,MAR,13,22,41
COND,Conditional Conjunction,0,MAR,13,32,56
COND,Conditional Conjunction,0,MAR,14,9,14
COND,Conditional Conjunction,0,MAR,14,14,8
COND,Conditional Conjunction,0,MAR,14,21,77
COND,Conditional Conjunction,0,MAR,14,29,20
COND,Conditional Conjunction,0,MAR,14,31,17
COND,Conditional Conjunction,0,MAR,14,35,32
COND,Conditional Conjunction,0,MAR,15,36,47
COND,Conditional Conjunction,0,MAR,15,44,14
COND,Conditional Conjunction,0,MAR,15,44,41
COND-K,Conditional Conjunction,1,MAR,16,18,8
COND,Conditional Conjunction,0,LUK,4,3,17
COND,Conditional Conjunction,0,LUK,4,6,62
COND,Conditional Conjunction,0,LUK,4,7,8
COND,Conditional Conjunction,0,LUK,4,9,50
COND,Conditional Conjunction,0,LUK,4,26,20
COND,Conditional Conjunction,0,LUK,4,27,47
COND,Conditional Conjunction,0,LUK,5,12,80
COND,Conditional Conjunction,0,LUK,5,21,59
COND,Conditional Conjunction,0,LUK,5,36,47
COND,Conditional Conjunction,0,LUK,5,37,26
COND,Conditional Conjunction,0,LUK,6,4,77
COND,Conditional Conjunction,0,LUK,6,7,23
COND,Conditional Conjunction,0,LUK,6,32,5
COND,Conditional Conjunction,0,LUK,6,33,5
COND,Conditional Conjunction,0,LUK,6,34,5
COND,Conditional Conjunction,0,LUK,7,23,14
COND,Conditional Conjunction,0,LUK,7,39,38
COND,Conditional Conjunction,0,LUK,8,18,20
COND,Conditional Conjunction,0,LUK,8,18,38
COND,Conditional Conjunction,0,LUK,8,51,29
COND,Conditional Conjunction,0,LUK,9,5,8
COND,Conditional Conjunction,0,LUK,9,13,65
COND,Conditional Conjunction,0,LUK,9,23,14
COND,Conditional Conjunction,0,LUK,9,24,8
COND,Conditional Conjunction,0,LUK,9,48,14
COND,Conditional Conjunction,0,LUK,9,48,53
COND,Conditional Conjunction,0,LUK,10,6,5
COND,Conditional Conjunction,0,LUK,10,6,38
COND,Conditional Conjunction,0,LUK,10,13,23
COND,Conditional Conjunction,0,LUK,10,22,62
COND,Conditional Conjunction,0,LUK,10,22,89
COND,Conditional Conjunction,0,LUK,10,22,107
COND,Conditional Conjunction,0,LUK,11,8,8
COND,Conditional Conjunction,0,LUK,11,12,8
COND,Conditional Conjunction,0,LUK,11,13,2
COND,Conditional Conjunction,0,LUK,11,18,2
COND,Conditional Conjunction,0,LUK,11,19,2
COND,Conditional Conjunction,0,LUK,11,20,2
COND,Conditional Conjunction,0,LUK,11,29,56
COND,Conditional Conjunction,0,LUK,11,36,2
COND,Conditional Conjunction,0,LUK,12,26,2
COND,Conditional Conjunction,0,LUK,12,28,2
COND,Conditional Conjunction,0,LUK,12,38,5
COND,Conditional Conjunction,0,LUK,12,39,14
COND,Conditional Conjunction,0,LUK,12,45,2
COND,Conditional Conjunction,0,LUK,12,49,29
COND,Conditional Conjunction,0,LUK,13,3,14
COND,Conditional Conjunction,0,LUK,13,5,14
COND-K,Conditional Conjunction,1,LUK,13,9,2
COND,Conditional Conjunction,0,LUK,13,9,14
COND,Conditional Conjunction,0,LUK,13,23,17
COND,Conditional Conjunction,0,LUK,14,3,35
COND,Conditional Conjunction,0,LUK,14,26,2
COND,Conditional Conjunction,0,LUK,14,28,44
COND,Conditional Conjunction,0,LUK,14,31,41
COND,Conditional Conjunction,0,LUK,14,32,2
COND,Conditional Conjunction,0,LUK,14,34,11
COND,Conditional Conjunction,0,LUK,15,8,20
COND,Conditional Conjunction,0,LUK,16,11,2
COND,Conditional Conjunction,0,LUK,16,12,5
COND,Conditional Conjunction,0,LUK,16,30,23
COND,Conditional Conjunction,0,LUK,16,31,11
COND,Conditional Conjunction,0,LUK,16,31,35
COND,Conditional Conjunction,0,LUK,17,2,8
COND,Conditional Conjunction,0,LUK,17,3,8
COND,Conditional Conjunction,0,LUK,17,3,41
COND,Conditional Conjunction,0,LUK,17,4,5
COND,Conditional Conjunction,0,LUK,17,6,14
COND,Conditional Conjunction,0,LUK,17,18,23
COND,Conditional Conjunction,0,LUK,17,33,5
COND,Conditional Conjunction,0,LUK,17,33,35
COND,Conditional Conjunction,0,LUK,18,4,35
COND,Conditional Conjunction,0,LUK,18,17,14
COND,Conditional Conjunction,0,LUK,18,19,35
COND,Conditional Conjunction,0,LUK,19,8,56
COND,Conditional Conjunction,0,LUK,19,31,5
COND,Conditional Conjunction,0,LUK,19,40,23
COND,Conditional Conjunction,0,LUK,19,42,8
COND,Conditional Conjunction,0,LUK,20,5,23
COND,Conditional Conjunction,0,LUK,20,6,2
COND,Conditional Conjunction,0,LUK,20,28,17
COND,Conditional Conjunction,0,LUK,22,42,8
COND,Conditional Conjunction,0,LUK,22,49,32
COND,Conditional Conjunction,0,LUK,22,67,2
COND,Conditional Conjunction,0,LUK,22,67,32
COND,Conditional Conjunction,0,LUK,22,68,2
COND,Conditional Conjunction,0,LUK,23,6,17
COND,Conditional Conjunction,0,LUK,23,31,5
COND,Conditional Conjunction,0,LUK,23,35,53
COND,Conditional Conjunction,0,LUK,23,37,8
COND,Conditional Conjunction,0,LUK,23,39,26
COND,Conditional Conjunction,0,JOH,1,25,29
COND,Conditional Conjunction,0,JOH,3,2,77
COND,Conditional Conjunction,0,JOH,3,3,32
COND,Conditional Conjunction,0,JOH,3,5,20
COND,Conditional Conjunction,0,JOH,3,12,2
COND,Conditional Conjunction,0,JOH,3,12,29
COND,Conditional Conjunction,0,JOH,3,13,20
COND,Conditional Conjunction,0,JOH,3,27,29
COND,Conditional Conjunction,0,JOH,4,10,17
COND,Conditional Conjunction,0,JOH,4,48,20
COND,Conditional Conjunction,0,JOH,5,19,59
COND,Conditional Conjunction,0,JOH,5,31,2
COND,Conditional Conjunction,0,JOH,5,43,38
COND,Conditional Conjunction,0,JOH,5,46,2
COND,Conditional Conjunction,0,JOH,5,47,2
COND,Conditional Conjunction,0,JOH,6,22,50
COND,Conditional Conjunction,0,JOH,6,44,17
COND,Conditional Conjunction,0,JOH,6,46,20
COND,Conditional Conjunction,0,JOH,6,51,35
COND,Conditional Conjunction,0,JOH,6,53,29
COND,Conditional Conjunction,0,JOH,6,62,2
COND,Conditional Conjunction,0,JOH,6,65,38
COND,Conditional Conjunction,0,JOH,7,4,38
COND,Conditional Conjunction,0,JOH,7,17,2
COND,Conditional Conjunction,0,JOH,7,23,2
COND,Conditional Conjunction,0,JOH,7,37,47
COND,Conditional Conjunction,0,JOH,7,51,23
COND-K,Conditional Conjunction,1,JOH,8,14,17
COND,Conditional Conjunction,0,JOH,8,16,5
COND,Conditional Conjunction,0,JOH,8,19,53
COND,Conditional Conjunction,0,JOH,8,24,29
COND,Conditional Conjunction,0,JOH,8,31,29
COND,Conditional Conjunction,0,JOH,8,36,2
COND,Conditional Conjunction,0,JOH,8,39,41
COND,Conditional Conjunction,0,JOH,8,42,17
COND,Conditional Conjunction,0,JOH,8,46,23
COND,Conditional Conjunction,0,JOH,8,51,14
COND,Conditional Conjunction,0,JOH,8,52,56
COND,Conditional Conjunction,0,JOH,8,54,8
COND,Conditional Conjunction,0,JOH,8,55,29
COND,Conditional Conjunction,0,JOH,9,22,47
COND,Conditional Conjunction,0,JOH,9,25,17
COND,Conditional Conjunction,0,JOH,9,31,29
COND,Conditional Conjunction,0,JOH,9,33,2
COND,Conditional Conjunction,0,JOH,9,41,14
COND,Conditional Conjunction,0,JOH,10,9,20
COND,Conditional Conjunction,0,JOH,10,10,14
COND,Conditional Conjunction,0,JOH,10,24,44
COND,Conditional Conjunction,0,JOH,10,35,2
COND,Conditional Conjunction,0,JOH,10,37,2
COND,Conditional Conjunction,0,JOH,10,38,2
COND-K,Conditional Conjunction,1,JOH,10,38,11
COND,Conditional Conjunction,0,JOH,11,9,26
COND,Conditional Conjunction,0,JOH,11,10,2
COND,Conditional Conjunction,0,JOH,11,12,20
COND,Conditional Conjunction,0,JOH,11,21,23
COND-K,Conditional Conjunction,1,JOH,11,25,47
COND,Conditional Conjunction,0,JOH,11,32,59
COND,Conditional Conjunction,0,JOH,11,40,26
COND,Conditional Conjunction,0,JOH,11,48,2
COND,Conditional Conjunction,0,JOH,11,57,32
COND,Conditional Conjunction,0,JOH,12,24,14
COND,Conditional Conjunction,0,JOH,12,24,56
COND,Conditional Conjunction,0,JOH,12,26,2
COND,Conditional Conjunction,0,JOH,12,26,56
COND,Conditional Conjunction,0,JOH,12,32,5
COND,Conditional Conjunction,0,JOH,12,47,5
COND,Conditional Conjunction,0,JOH,13,8,50
COND,Conditional Conjunction,0,JOH,13,14,2
COND,Conditional Conjunction,0,JOH,13,17,2
COND,Conditional Conjunction,0,JOH,13,17,17
COND,Conditional Conjunction,0,JOH,13,20,20
COND,Conditional Conjunction,0,JOH,13,32,2
COND,Conditional Conjunction,0,JOH,13,35,26
COND,Conditional Conjunction,0,JOH,14,2,29
COND,Conditional Conjunction,0,JOH,14,3,5
COND,Conditional Conjunction,0,JOH,14,6,59
COND,Conditional Conjunction,0,JOH,14,7,2
COND,Conditional Conjunction,0,JOH,14,11,38
COND,Conditional Conjunction,0,JOH,14,14,2
COND,Conditional Conjunction,0,JOH,14,15,2
COND,Conditional Conjunction,0,JOH,14,23,17
COND,Conditional Conjunction,0,JOH,14,28,32
COND,Conditional Conjunction,0,JOH,15,4,47
COND,Conditional Conjunction,0,JOH,15,4,74
COND,Conditional Conjunction,0,JOH,15,6,2
COND,Conditional Conjunction,0,JOH,15,7,2
COND,Conditional Conjunction,0,JOH,15,7,38
COND,Conditional Conjunction,0,JOH,15,10,2
COND,Conditional Conjunction,0,JOH,15,14,14
COND,Conditional Conjunction,0,JOH,15,18,2
COND,Conditional Conjunction,0,JOH,15,19,2
COND,Conditional Conjunction,0,JOH,15,20,44
COND,Conditional Conjunction,0,JOH,15,20,62
COND,Conditional Conjunction,0,JOH,15,22,2
COND,Conditional Conjunction,0,JOH,15,24,2
COND,Conditional Conjunction,0,JOH,16,7,35
COND,Conditional Conjunction,0,JOH,16,7,68
COND,Conditional Conjunction,0,JOH,17,12,71
COND,Conditional Conjunction,0,JOH,18,8,23
COND,Conditional Conjunction,0,JOH,18,23,14
COND,Conditional Conjunction,0,JOH,18,23,35
COND,Conditional Conjunction,0,JOH,18,30,14
COND,Conditional Conjunction,0,JOH,18,36,38
COND,Conditional Conjunction,0,JOH,19,11,26
COND,Conditional Conjunction,0,JOH,19,12,38
COND,Conditional Conjunction,0,JOH,19,15,65
COND,Conditional Conjunction,0,JOH,20,15,56
COND,Conditional Conjunction,0,JOH,20,25,41
COND,Conditional Conjunction,0,JOH,21,22,14
COND,Conditional Conjunction,0,JOH,21,23,74
COND,Conditional Conjunction,0,JOH,21,25,32
COND,Conditional Conjunction,0,ACT,1,6,26
COND,Conditional Conjunction,0,ACT,3,23,17
COND,Conditional Conjunction,0,ACT,4,9,2
COND,Conditional Conjunction,0,ACT,4,19,29
COND,Conditional Conjunction,0,ACT,5,8,23
COND-K,Conditional Conjunction,1,ACT,5,15,50
COND,Conditional Conjunction,0,ACT,5,38,44
COND,Conditional Conjunction,0,ACT,5,39,2
COND,Conditional Conjunction,0,ACT,7,1,14
COND,Conditional Conjunction,0,ACT,7,7,14
COND,Conditional Conjunction,0,ACT,8,19,26
COND,Conditional Conjunction,0,ACT,8,22,35
COND,Conditional Conjunction,0,ACT,8,31,23
COND,Conditional Conjunction,0,ACT,9,2,32
COND,Conditional Conjunction,0,ACT,10,18,11
COND,Conditional Conjunction,0,ACT,11,17,2
COND,Conditional Conjunction,0,ACT,11,19,68
COND,Conditional Conjunction,0,ACT,13,15,53
COND,Conditional Conjunction,0,ACT,13,41,59
COND,Conditional Conjunction,0,ACT,15,1,32
COND,Conditional Conjunction,0,ACT,16,15,29
COND,Conditional Conjunction,0,ACT,17,11,62
COND,Conditional Conjunction,0,ACT,17,27,11
COND,Conditional Conjunction,0,ACT,18,14,41
